,level_0,index,office,acquisition,category_code,deadpooled_year,founded_year,funding_rounds,investments,ipo,name,number_of_employees,products,total_money_raised_normalized_USD,lat,lng,oficina_principal
10,12,12,"{'description': '', 'address1': '16161 Ventura Blvd.', 'address2': 'Suite C PMB 461', 'zip_code': '91436', 'city': 'Encino', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.269175, 'longitude': -119.306607}",,web,,2007,"[{'id': 71, 'round_code': 'a', 'source_url': 'http://www.businesswire.com/portal/site/google/?ndmViewId=news_view&newsId=20080625005393&newsLang=en', 'source_description': 'press release', 'raised_amount': 4250000, 'raised_currency_code': 'USD', 'funded_year': 2007, 'funded_month': 1, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Mohr Davidow Ventures', 'permalink': 'mohr-davidow-ventures'}, 'person': None}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Ron', 'last_name': 'Conway', 'permalink': 'ron-conway'}}, {'company': None, 'financial_org': {'name': 'Tech Coast Angels', 'permalink': 'tech-coast-angels'}, 'person': None}]}, {'id': 2758, 'round_code': 'b', 'source_url': 'http://www.businesswire.com/portal/site/google/?ndmViewId=news_view&newsId=20080625005393&newsLang=en', 'source_description': 'press release', 'raised_amount': 8400000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 6, 'funded_day': 25, 'investments': [{'company': None, 'financial_org': {'name': 'Mission Ventures', 'permalink': 'mission-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Mohr Davidow Ventures', 'permalink': 'mohr-davidow-ventures'}, 'person': None}]}, {'id': 30342, 'round_code': 'unattributed', 'source_url': '', 'source_description': '', 'raised_amount': None, 'raised_currency_code': None, 'funded_year': 2006, 'funded_month': 9, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Siemer Ventures', 'permalink': 'siemer-ventures'}, 'person': None}]}]",[],,SodaHead,25,[],12700000.0,37.269175,-119.306607,"{'type': 'Point', 'coordinates': [-119.306607, 37.269175]}"
11,13,13,"{'description': None, 'address1': '374 Brannan St.', 'address2': None, 'zip_code': '94107', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.780716, 'longitude': -122.393913}","{'price_amount': None, 'price_currency_code': 'USD', 'term_code': None, 'source_url': 'http://techcrunch.com/2010/12/16/tribune-media-buys-video-search-engine-casttv/', 'source_description': 'Tribune Media Buys Video Search Engine CastTV', 'acquired_year': 2010, 'acquired_month': 12, 'acquired_day': 16, 'acquiring_company': {'name': 'Tribune Media', 'permalink': 'tribune-media'}}",games_video,,2006,"[{'id': 72, 'round_code': 'a', 'source_url': 'http://sev.prnewswire.com/computer-electronics/20070424/SFTU04824042007-1.html', 'source_description': '', 'raised_amount': 3100000, 'raised_currency_code': 'USD', 'funded_year': 2007, 'funded_month': 4, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Draper Fisher Jurvetson (DFJ)', 'permalink': 'draper-fisher-jurvetson'}, 'person': None}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Ron', 'last_name': 'Conway', 'permalink': 'ron-conway'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Marc', 'last_name': 'Andreessen', 'permalink': 'marc-andreessen'}}]}, {'id': 2302, 'round_code': 'angel', 'source_url': 'http://dealbook.blogs.nytimes.com/2007/04/25/web-video-search-service-casttv-gets-funding/', 'source_description': 'Web Video Search Service CastTV Gets Funding', 'raised_amount': None, 'raised_currency_code': None, 'funded_year': 2006, 'funded_month': 1, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': None, 'person': {'first_name': 'Ron', 'last_name': 'Conway', 'permalink': 'ron-conway'}}]}]",[],,CastTV,0,"[{'name': 'video search', 'permalink': 'video-search'}]",3100000.0,37.780716,-122.393913,"{'type': 'Point', 'coordinates': [-122.393913, 37.780716]}"
12,15,15,"{'description': 'Arts & Crafts', 'address1': 'Damrak 70, 254', 'address2': '', 'zip_code': '1012LM', 'city': 'Amsterdam', 'state_code': None, 'country_code': 'NLD', 'latitude': 52.3745228, 'longitude': 4.8948623}",,web,,2007,"[{'id': 100, 'round_code': 'a', 'source_url': 'http://www.techcrunch.com/2008/06/02/wakoopa-secures-1-million-for-app-monitoring-social-network/', 'source_description': 'Wakoopa Secures $1 Million for App-Monitoring Social Network', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 6, 'funded_day': 2, 'investments': [{'company': None, 'financial_org': {'name': 'Big Bang Ventures', 'permalink': 'big-bang-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'HENQ Invest', 'permalink': 'henq-invest'}, 'person': None}, {'company': None, 'financial_org': {'name': 'DCIF', 'permalink': 'dcif'}, 'person': None}, {'company': {'name': 'The Next Web', 'permalink': 'the-next-web'}, 'financial_org': None, 'person': None}]}]",[],,Wakoopa,8,"[{'name': 'Wakoopa', 'permalink': 'wakoopa'}, {'name': 'QD', 'permalink': 'qd-tracking'}]",1000000.0,52.3745228,4.8948623,"{'type': 'Point', 'coordinates': [4.8948623, 52.3745228]}"
13,18,18,"{'description': None, 'address1': '795 Folsom St', 'address2': '1st Floor', 'zip_code': '94114', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.758113, 'longitude': -122.414689}","{'price_amount': 3000000, 'price_currency_code': 'USD', 'term_code': None, 'source_url': 'http://www.techcrunch.com/2008/04/13/pageflakes-acquired-by-live-universe/', 'source_description': '', 'acquired_year': 2008, 'acquired_month': 4, 'acquired_day': 13, 'acquiring_company': {'name': 'LiveUniverse', 'permalink': 'liveuniverse'}}",web,,2006,"[{'id': 117, 'round_code': 'a', 'source_url': 'http://www.techcrunch.com/2006/05/30/benchmark-invests-in-pageflakes-ajax-desktop-war-heats-up/', 'source_description': '', 'raised_amount': 1300000, 'raised_currency_code': 'USD', 'funded_year': 2006, 'funded_month': 5, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Balderton Capital', 'permalink': 'balderton-capital'}, 'person': None}]}, {'id': 2040, 'round_code': 'debt_round', 'source_url': 'http://gigaom.com/2008/04/13/pageflakes-out-of-cash/', 'source_description': '', 'raised_amount': 2800000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 4, 'funded_day': 13, 'investments': [{'company': None, 'financial_org': {'name': 'Balderton Capital', 'permalink': 'balderton-capital'}, 'person': None}]}]",[],,Pageflakes,20,"[{'name': 'Pageflakes', 'permalink': 'pageflakes'}]",4099999.9999999995,37.758113,-122.414689,"{'type': 'Point', 'coordinates': [-122.414689, 37.758113]}"
14,19,19,"{'description': '', 'address1': '585 Broadway', 'address2': 'Suite A', 'zip_code': '94063', 'city': 'Redwood City', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.484619, 'longitude': -122.206893}",,games_video,,2005,"[{'id': 115, 'round_code': 'a', 'source_url': 'http://www.siliconbeat.com/entries/2006/06/19/sequoia_invests_15_in_slideshow_startup_rockyou_other_valley_news.html', 'source_description': '', 'raised_amount': 1500000, 'raised_currency_code': 'USD', 'funded_year': 2007, 'funded_month': 1, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'First Round Capital', 'permalink': 'first-round-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Lightspeed Venture Partners', 'permalink': 'lightspeed-venture-partners'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Sequoia Capital', 'permalink': 'sequoia-capital'}, 'person': None}]}, {'id': 116, 'round_code': 'b', 'source_url': 'http://www.techcrunch.com/2007/03/05/more-information-on-rockyou-financing/', 'source_description': '', 'raised_amount': 15000000, 'raised_currency_code': 'USD', 'funded_year': 2007, 'funded_month': 3, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Lightspeed Venture Partners', 'permalink': 'lightspeed-venture-partners'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Partech Ventures', 'permalink': 'partech-international'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Sequoia Capital', 'permalink': 'sequoia-capital'}, 'person': None}]}, {'id': 2539, 'round_code': 'c', 'source_url': 'http://www.techcrunch.com/2008/06/09/slide-got-theirs-now-rockyou-gets-some-too/', 'source_description': 'Slide Got Theirs, Now RockYou Gets Some Too', 'raised_amount': 35000000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 6, 'funded_day': 9, 'investments': [{'company': None, 'financial_org': {'name': 'DCM', 'permalink': 'dcm'}, 'person': None}]}, {'id': 3789, 'round_code': 'c', 'source_url': '', 'source_description': 'EDGAR', 'raised_amount': 17000000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 11, 'funded_day': 3, 'investments': [{'company': None, 'financial_org': {'name': 'SK Telecom Ventures', 'permalink': 'sk-telecom-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'SoftBank Capital', 'permalink': 'softbank-capital'}, 'person': None}]}, {'id': 9592, 'round_code': 'd', 'source_url': '', 'source_description': 'EDGAR', 'raised_amount': 50000000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 11, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'SoftBank Capital', 'permalink': 'softbank-capital'}, 'person': None}]}, {'id': 16129, 'round_code': 'unattributed', 'source_url': 'http://techcrunch.com/2010/06/07/rockyou-raises-another-10-million-to-expand-presence-in-asia/', 'source_description': 'RockYou Raises Another $10 Million To Expand Presence In Asia', 'raised_amount': 10000000, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 6, 'funded_day': 7, 'investments': [{'company': None, 'financial_org': {'name': 'SoftBank Capital', 'permalink': 'softbank-capital'}, 'person': None}]}, {'id': 36295, 'round_code': 'seed', 'source_url': '', 'source_description': '', 'raised_amount': None, 'raised_currency_code': 'USD', 'funded_year': 2006, 'funded_month': 5, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'SV Angel', 'permalink': 'sv-angel'}, 'person': None}]}, {'id': 45110, 'round_code': 'e', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1439538/000143953812000004/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 6755336, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 6, 'funded_day': 22, 'investments': []}, {'id': 53462, 'round_code': 'unattributed', 'source_url': '', 'source_description': 'VC Funding: Q4 2012', 'raised_amount': 1210000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 10, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Partech Ventures', 'permalink': 'partech-international'}, 'person': None}, {'company': None, 'financial_org': {'name': 'DCM', 'permalink': 'dcm'}, 'person': None}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Shawn V.', 'last_name': 'Gruver', 'permalink': 'shawn-gruver'}}]}]",[],,RockYou,106,"[{'name': 'RockYou', 'permalink': 'rockyou'}, {'name': 'Studio Partners', 'permalink': 'studio-partners'}]",136000000.0,37.484619,-122.206893,"{'type': 'Point', 'coordinates': [-122.206893, 37.484619]}"
15,20,20,"{'description': '', 'address1': '425 Bush Street', 'address2': 'Suite 200', 'zip_code': '94108', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.782103, 'longitude': -122.401116}","{'price_amount': 10000000, 'price_currency_code': 'USD', 'term_code': None, 'source_url': 'http://techcrunch.com/2010/06/17/confirmed-criterion-capital-partners-acquires-bebo-from-aol/', 'source_description': 'Confirmed: Criterion Capital Partners Acquires Bebo From AOL', 'acquired_year': 2010, 'acquired_month': 6, 'acquired_day': 17, 'acquiring_company': {'name': 'Reachd', 'permalink': 'reachd'}}",web,,2005,"[{'id': 121, 'round_code': 'a', 'source_url': '', 'source_description': '', 'raised_amount': 15000000, 'raised_currency_code': 'USD', 'funded_year': 2006, 'funded_month': 5, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Balderton Capital', 'permalink': 'balderton-capital'}, 'person': None}]}]",[],,Bebo,0,"[{'name': 'Bebo', 'permalink': 'bebo'}]",15000000.0,37.782103,-122.401116,"{'type': 'Point', 'coordinates': [-122.401116, 37.782103]}"
16,23,23,"{'description': None, 'address1': '101 Elliott Ave. West', 'address2': 'Suite 120', 'zip_code': '98119', 'city': 'Seattle', 'state_code': 'WA', 'country_code': 'USA', 'latitude': 47.618599, 'longitude': -122.358484}","{'price_amount': None, 'price_currency_code': 'USD', 'term_code': 'cash', 'source_url': None, 'source_description': None, 'acquired_year': 2007, 'acquired_month': 10, 'acquired_day': 1, 'acquiring_company': {'name': 'MSNBC', 'permalink': 'msnbc'}}",web,,2005,"[{'id': 160, 'round_code': 'a', 'source_url': 'http://www.techcrunch.com/2007/04/24/newsvine-relaunch-today-build-your-own-news-site/', 'source_description': None, 'raised_amount': 1250000, 'raised_currency_code': 'USD', 'funded_year': 2005, 'funded_month': 7, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Second Avenue Partners', 'permalink': 'second-avenue-partners'}, 'person': None}]}]",[],,Newsvine,8,"[{'name': 'Newsvine', 'permalink': 'newsvine'}]",1250000.0,47.618599,-122.358484,"{'type': 'Point', 'coordinates': [-122.358484, 47.618599]}"
17,24,24,"{'description': 'HQ', 'address1': '651 Brannan', 'address2': 'Suite 110', 'zip_code': '94107', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.779507, 'longitude': -122.39071}",,web,,2006,"[{'id': 156, 'round_code': 'seed', 'source_url': '', 'source_description': '', 'raised_amount': 250000, 'raised_currency_code': 'USD', 'funded_year': 2006, 'funded_month': 11, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': None, 'person': {'first_name': 'Kevin', 'last_name': 'Hartz', 'permalink': 'kevin-hartz'}}]}, {'id': 2464, 'round_code': 'a', 'source_url': 'http://www.paidcontent.org/entry/419-events-registration-site-eventbrite-raises-first-round-funding/', 'source_description': 'Events Registration Site Eventbrite Raises First Round Funding', 'raised_amount': 1300000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 6, 'funded_day': 2, 'investments': [{'company': None, 'financial_org': {'name': 'European Founders Fund', 'permalink': 'european-founders-fund'}, 'person': None}]}, {'id': 5921, 'round_code': 'a', 'source_url': '', 'source_description': '', 'raised_amount': 1500000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 12, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': None, 'person': {'first_name': 'Michael', 'last_name': 'Birch', 'permalink': 'michael-birch'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Jawed', 'last_name': 'Karim', 'permalink': 'jawed-karim'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Joe', 'last_name': 'Greenstein', 'permalink': 'joe-greenstein'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Kevin', 'last_name': 'Hartz', 'permalink': 'kevin-hartz'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Keith', 'last_name': 'Rabois', 'permalink': 'keith-rabois'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Peter', 'last_name': 'Jackson', 'permalink': 'peter-jackson'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'David', 'last_name': 'Sacks', 'permalink': 'david-sacks'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Ron', 'last_name': 'Conway', 'permalink': 'ron-conway'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Ryan', 'last_name': 'Gilbert', 'permalink': 'ryan-gilbert'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Saran', 'last_name': 'Chari', 'permalink': 'saran-chari'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Nir', 'last_name': 'Eyal', 'permalink': 'nir-eyal'}}, {'company': None, 'financial_org': {'name': 'SV Angel', 'permalink': 'sv-angel'}, 'person': None}, {'company': None, 'financial_org': {'name': 'SoftTech VC', 'permalink': 'softtech-vc'}, 'person': None}]}, {'id': 9374, 'round_code': 'c', 'source_url': 'http://www.techcrunch.com/2009/11/04/eventbrite-gets-a-6-million-infusion-from-sequoia-capital/', 'source_description': 'Eventbrite Gets A $6.5 Million Infusion From Sequoia Capital', 'raised_amount': 6500000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 11, 'funded_day': 4, 'investments': [{'company': None, 'financial_org': {'name': 'Sequoia Capital', 'permalink': 'sequoia-capital'}, 'person': None}]}, {'id': 18795, 'round_code': 'd', 'source_url': 'http://techcrunch.com/2010/10/06/eventbrite-20-million/', 'source_description': 'TechCrunch', 'raised_amount': 20000000, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 10, 'funded_day': 6, 'investments': [{'company': None, 'financial_org': {'name': 'DAG Ventures', 'permalink': 'dag-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Sequoia Capital', 'permalink': 'sequoia-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Tenaya Capital', 'permalink': 'tenaya-capital'}, 'person': None}]}, {'id': 23080, 'round_code': 'e', 'source_url': 'http://venturebeat.com/2011/05/18/eventbrite-funding/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Venturebeat_deals+%28VentureBeat+%C2%BB+Deals+%26+More%29', 'source_description': 'Eventbrite aims big with $50M of new funding', 'raised_amount': 50000000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 5, 'funded_day': 18, 'investments': [{'company': None, 'financial_org': {'name': 'Tiger Global Management', 'permalink': 'tiger-global'}, 'person': None}]}, {'id': 37223, 'round_code': 'private_equity', 'source_url': 'http://online.wsj.com/article/PR-CO-20130422-906391.html', 'source_description': 'Eventbrite Announces $60 Million in Growth Capital Financing', 'raised_amount': 60000000, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 4, 'funded_day': 22, 'investments': [{'company': None, 'financial_org': {'name': 'Tiger Global Management', 'permalink': 'tiger-global'}, 'person': None}, {'company': None, 'financial_org': {'name': 'T. Rowe Price', 'permalink': 't-rowe-price'}, 'person': None}]}, {'id': 57258, 'round_code': 'secondary_market', 'source_url': '', 'source_description': '', 'raised_amount': None, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': None, 'funded_day': None, 'investments': [{'company': None, 'financial_org': {'name': '137 Ventures', 'permalink': '137-ventures'}, 'person': None}]}, {'id': 57259, 'round_code': 'secondary_market', 'source_url': '', 'source_description': '', 'raised_amount': None, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': None, 'funded_day': None, 'investments': [{'company': None, 'financial_org': {'name': '137 Ventures', 'permalink': '137-ventures'}, 'person': None}]}]",[],,Eventbrite,200,"[{'name': 'Eventbrite', 'permalink': 'eventbrite'}, {'name': 'At The Door', 'permalink': 'at-the-door'}, {'name': 'At The Door Card Reader', 'permalink': 'at-the-door-card-reader'}, {'name': 'At The Door Ticket Printer', 'permalink': 'at-the-door-ticket-printer'}, {'name': 'Eventbrite Mobile App', 'permalink': 'eventbrite-mobile-app'}]",140000000.0,37.779507,-122.39071,"{'type': 'Point', 'coordinates': [-122.39071, 37.779507]}"
18,25,25,"{'description': 'HQ', 'address1': '5 Palo Alto Sq Ste 220', 'address2': '', 'zip_code': '94306-2123', 'city': 'Palo Alto', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.437328, 'longitude': -122.159928}",,web,,2006,"[{'id': 162, 'round_code': 'a', 'source_url': 'http://www.inman.com/news/2007/07/2/another-venture-backed-startup-lands-in-real-estate', 'source_description': 'Another venture-backed startup lands in real estate', 'raised_amount': 10000000, 'raised_currency_code': 'USD', 'funded_year': 2007, 'funded_month': 2, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Tudor Investments', 'permalink': 'tudor-investments'}, 'person': None}]}]",[],,Terabitz,12,"[{'name': 'Terabitz', 'permalink': 'terabitz'}]",10000000.0,37.437328,-122.159928,"{'type': 'Point', 'coordinates': [-122.159928, 37.437328]}"
19,26,26,"{'description': '', 'address1': '950 Tower Lane', 'address2': 'Suite 1788', 'zip_code': '94404', 'city': 'Foster City', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.561877, 'longitude': -122.325248}",,advertising,,2005,"[{'id': 172, 'round_code': 'a', 'source_url': '', 'source_description': '', 'raised_amount': 1800000, 'raised_currency_code': 'USD', 'funded_year': 2006, 'funded_month': 7, 'funded_day': 1, 'investments': []}, {'id': 1408, 'round_code': 'b', 'source_url': 'http://www.pehub.com/article/articledetail.php?articlepostid=9867', 'source_description': '', 'raised_amount': 8000000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 1, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Benchmark', 'permalink': 'benchmark-2'}, 'person': None}]}, {'id': 29248, 'round_code': 'unattributed', 'source_url': 'http://www.finsmes.com/2012/04/conduit-receives-100m-investment-j-p-morgan-asset-management.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29', 'source_description': 'Conduit Receives $100M Investment from J.P. Morgan Asset Management', 'raised_amount': 100000000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 4, 'funded_day': 12, 'investments': [{'company': None, 'financial_org': {'name': 'J.P. Morgan', 'permalink': 'j-p-morgan'}, 'person': None}]}]",[],,Conduit,215,"[{'name': 'Conduit Mobile', 'permalink': 'conduit-mobile'}, {'name': 'Community Toolbar', 'permalink': 'community-toolbar'}, {'name': 'Wibiya', 'permalink': 'wibiya'}]",110000000.0,37.561877,-122.325248,"{'type': 'Point', 'coordinates': [-122.325248, 37.561877]}"
